id,date,state_name,state_code,power_station_name,sector,utility,mode_of_transport,capacity,daily_requirement,daily_receipt,daily_consumption,req_normative_stock,normative_stock_days,indigenous_stock,import_stock,total_stock,stock_days,plf_prcnt,actual_vs_normative_stock_prcnt,is_critical,remarks
359323,17-02-2025,Tamil Nadu,33,Opg Power Generation Private Limited,Pvt Sector,IPP,Sea,414,4.22,5.8,5.4,109.8,26,24.2,38.6,62.8,,63,57,None,None
359324,17-02-2025,Tamil Nadu,33,Tcp Limited,Pvt Sector,IPP,Rail,64,0,0,0,0,26,0,0,0,,0,0,Critical,Plant currently not in operation
359325,17-02-2025,Tamil Nadu,33,Tuticorin (P) Tpp,Pvt Sector,IPP,Rail,300,4.1,0,0,106.6,26,0,0,0,,0,0,None,not in operation
359326,17-02-2025,Tamil Nadu,33,Tuticorin Tpp St-Iv,Pvt Sector,IPP,Sea,525,5.48,4,4.2,142.6,26,0,80.2,80.2,,73,56,None,None
359327,17-02-2025,Tamil Nadu,33,Tuticorin Tps,State Sector,TANGEDCO,Rail-Sea,1050,19.13,39.2,15.9,497.3,26,311,0,311,,78,63,None,None
359328,17-02-2025,Tamil Nadu,33,Vallur Tpp,Joint Venture,NTPC-JV,Rail-Sea,1500,22.28,33.6,21.7,579.2,26,343.2,0,343.2,,79,59,None,None
359329,17-02-2025,Telangana,36,Bhadradri Tpp,State Sector,TSGENCO,Road,1080,16.66,6.2,11.4,433.1,26,162.6,0,162.6,,53,38,None,None
359330,17-02-2025,Telangana,36,Kakatiya Tps,State Sector,TSGENCO,Road,1100,13.17,11.7,14.2,342.5,26,372,0,372,,91,109,None,None
359331,17-02-2025,Telangana,36,Kothagudem Tps (New),State Sector,TSGENCO,Rail,1000,14.32,11.3,11.6,372.3,26,350.6,0,350.6,,78,94,None,None
359332,17-02-2025,Telangana,36,Kothagudem Tps (Stage-7),State Sector,TSGENCO,Rail,800,8.23,15.5,8.1,213.9,26,126.9,0,126.9,,81,59,None,None
359333,17-02-2025,Telangana,36,Ramagundem Stps,Central Sector,NTPC,Pithead,2600,36.07,29.1,23.5,613.1,17,810.9,0,810.9,,64,132,None,None
359334,17-02-2025,Telangana,36,Ramagundem-B Tps,State Sector,TSGENCO,Road,62,1.11,0,0,28.9,26,3.7,0,3.7,,0,13,Critical,SCCL to ensure suuply as per subgroup plan.
359335,17-02-2025,Telangana,36,Singareni Tpp,State Sector,TSGENCO,Rail,1200,14.96,19.2,17.6,388.9,26,160.5,0,160.5,,91,41,None,None
359336,17-02-2025,Telangana,36,Telangana Stpp Ph-1,Central Sector,NTPC,Rail,1600,24.45,4.1,11.3,635.6,26,674.7,0,674.7,,62,106,None,None
359337,17-02-2025,Uttar Pradesh,9,Anpara C Tps,Pvt Sector,IPP,Pithead,1200,15.42,10.8,8.6,262.2,17,384.4,0,384.4,,46,147,None,None
359338,17-02-2025,Uttar Pradesh,9,Anpara Tps,State Sector,UPRVUNL,Pithead,2630,36.91,26.3,29.3,627.5,17,945,0,945,,57,151,None,None
359339,17-02-2025,Uttar Pradesh,9,Barkhera Tps,Pvt Sector,IPP,Rail,90,1.52,0,0.6,39.5,26,43.9,0,43.9,,40,111,None,None
359340,17-02-2025,Uttar Pradesh,9,Dadri (Nctpp),Central Sector,NTPC,Rail,1820,25.95,15.5,18.4,674.8,26,578.6,0,578.6,,62,86,None,None
359341,17-02-2025,Uttar Pradesh,9,Ghatampur Tpp,Joint Venture,NUPPL,Rail,660,9.02,4,7,234.5,26,11,0,11,,75,5,Critical,NCL to ensure supply of coal as per subgroup plan.
359342,17-02-2025,Uttar Pradesh,9,Harduaganj Tps,State Sector,UPRVUNL,Rail,1265,19.12,7.4,4.5,497.2,26,477,0,477,,26,96,None,None
359343,17-02-2025,Uttar Pradesh,9,Jawaharpur Stpp,State Sector,UPRVUNL,Rail,1320,18.04,4.1,0,469.1,26,320.8,0,320.8,,0,68,None,None
359344,17-02-2025,Uttar Pradesh,9,Khambarkhera Tps,Pvt Sector,IPP,Rail,90,1.54,1.1,0.6,40.1,26,28.6,0,28.6,,58,71,None,None
359345,17-02-2025,Uttar Pradesh,9,Khurja Tpp,Joint Venture,THDC,Rail,660,9.02,7.2,8.1,234.5,26,108.4,0,108.4,,50,46,None,None
359346,17-02-2025,Uttar Pradesh,9,Kundarki Tps,Pvt Sector,IPP,Rail,90,1.55,0,1.1,40.2,26,25.3,0,25.3,,62,63,None,None
359347,17-02-2025,Uttar Pradesh,9,Lalitpur Tps,Pvt Sector,IPP,Rail,1980,25.45,7.9,14.7,661.6,26,588.5,0,588.5,,58,89,None,None
359348,17-02-2025,Uttar Pradesh,9,Maqsoodpur Tps,Pvt Sector,IPP,Rail,90,1.49,0,0.6,38.9,26,36.6,0,36.6,,35,94,None,None
359349,17-02-2025,Uttar Pradesh,9,Meja Stpp,Joint Venture,NTPC-JV,Rail,1320,16.18,7.7,17.4,420.8,26,499.3,0,499.3,,77,119,None,None
359350,17-02-2025,Uttar Pradesh,9,Obra Tps,State Sector,UPRVUNL,Rail,1660,26.65,22.8,18.9,692.9,26,315.3,0,315.3,,65,45,None,None
359351,17-02-2025,Uttar Pradesh,9,Parichha Tps,State Sector,UPRVUNL,Rail,920,14.19,11.9,12.2,368.9,26,312.4,0,312.4,,69,85,None,None
359352,17-02-2025,Uttar Pradesh,9,Prayagraj Tpp,Pvt Sector,IPP,Rail,1980,24.88,20.3,23.5,646.9,26,509,0,509,,84,79,None,None
359353,17-02-2025,Uttar Pradesh,9,Rihand Stps,Central Sector,NTPC,Pithead,3000,38.01,33,38.4,646.1,17,755.8,0,755.8,,82,117,None,None
359354,17-02-2025,Uttar Pradesh,9,Rosa Tpp Ph-I,Pvt Sector,IPP,Rail,1200,15.1,24.4,12.6,392.7,26,426.2,0,426.2,,68,109,None,None
359355,17-02-2025,Uttar Pradesh,9,Singrauli Stps,Central Sector,NTPC,Pithead,2000,25.62,29,30.4,435.6,17,622.5,0,622.5,,91,143,None,None
359356,17-02-2025,Uttar Pradesh,9,Tanda Tps,Central Sector,NTPC,Rail,1760,23.45,15.3,24.4,609.6,26,468,0,468,,80,77,None,None
359357,17-02-2025,Uttar Pradesh,9,Unchahar Tps,Central Sector,NTPC,Rail,1550,20.43,3.6,19.1,531.1,26,332.8,0,332.8,,68,63,None,None
359358,17-02-2025,Uttar Pradesh,9,Utraula Tps,Pvt Sector,IPP,Rail,90,1.55,0.9,1.1,40.2,26,26.6,0,26.6,,62,66,None,None
359359,17-02-2025,West Bengal,19,Bakreswar Tps,State Sector,WBPDCL,Rail,1050,13.6,17.9,15.5,353.6,26,81.8,0,81.8,,101,23,Critical,Plant to augment coal supplies from its captive mines.
359360,17-02-2025,West Bengal,19,Bandel Tps,State Sector,WBPDCL,Rail,270,3.99,3.8,4.1,103.8,26,35.6,0,35.6,,97,34,None,None
359361,17-02-2025,West Bengal,19,Budge Budge Tps,Pvt Sector,IPP,Rail,750,9.44,10.6,10.4,245.4,26,146.8,0,146.8,,84,60,None,None
359362,17-02-2025,West Bengal,19,D.P.L. Tps,State Sector,WBPDCL,Rail,550,7.52,11.4,9.3,195.5,26,25.4,0,25.4,,87,13,Critical,ECL and BCCL to ensure supply as per subgroup plan.
359363,17-02-2025,West Bengal,19,Dishergarh Tpp,Pvt Sector,IPP,Rail,12,0.26,0,0,6.7,26,8.1,0,8.1,,0,122,None,None
359364,17-02-2025,West Bengal,19,Durgapur Steel Tps,Central Sector,DVC,Rail,1000,12.53,10.4,10.6,325.7,26,309.4,0,309.4,,76,95,None,None
359365,17-02-2025,West Bengal,19,Farakka Stps,Central Sector,NTPC,Pithead,2100,26.95,27.4,29,458.1,17,643.8,0,643.8,,85,141,None,None
359366,17-02-2025,West Bengal,19,Haldia Tpp,Pvt Sector,IPP,Rail,600,8.35,0,9.3,217,26,132.9,0,132.9,,95,61,None,None
359367,17-02-2025,West Bengal,19,Hiranmaye Tpp,Pvt Sector,IPP,Rail,300,4.99,3.4,4.8,129.7,26,18.2,0,18.2,,77,14,Critical,MCL to ensure supply of coal as per subgroup plan.
359368,17-02-2025,West Bengal,19,Kolaghat Tps,State Sector,WBPDCL,Rail,840,13.76,3.9,8.9,357.8,26,51.7,0,51.7,,79,14,Critical,Plant to augment coal supplies from its captive mines.
359369,17-02-2025,West Bengal,19,Mejia Tps,Central Sector,DVC,Rail,2340,32.46,21.6,27.5,844,26,491.8,0,491.8,,77,58,None,None
359370,17-02-2025,West Bengal,19,Raghunathpur Tpp,Central Sector,DVC,Rail,1200,15.59,17.3,15.9,405.4,26,320.2,0,320.2,,75,79,None,None
359371,17-02-2025,West Bengal,19,Sagardighi Tps,State Sector,WBPDCL,Rail,1600,21.87,28.1,14.9,568.6,26,206.6,0,206.6,,69,36,None,None
359372,17-02-2025,West Bengal,19,Santaldih Tps,State Sector,WBPDCL,Rail,500,6.92,10.8,7.6,179.8,26,25.2,0,25.2,,102,14,Critical,Plant to augment coal supplies from its captive mines.
359373,17-02-2025,West Bengal,19,Southern Repl. Tps,Pvt Sector,IPP,Rail,135,1.95,0,0,50.7,26,49.5,0,49.5,,0,98,None,None
359374,17-02-2025,West Bengal,19,Titagarh Tps,Pvt Sector,IPP,Rail,240,3.28,0,0,85.3,26,0,0,0,,0,0,None,not in operation
359375,18-02-2025,Andhra Pradesh,28,Damodaram Sanjeevaiah Tps,State Sector,APGENCO,Rail-Sea,2400,31.63,17.6,26.5,822.3,26,81.1,0,81.1,,75,10,Critical,SCCL to ensure supply of coal as per subgroup plan.
359376,18-02-2025,Andhra Pradesh,28,Dr. N.Tata Rao Tps,State Sector,APGENCO,Rail,2560,46.95,40.8,38.3,1220.7,26,263.2,0,263.2,,72,22,Critical,Plant has regulated coal supply due to high rake detention time.
359377,18-02-2025,Andhra Pradesh,28,Painampuram Tpp,Pvt Sector,IPP,Rail-Sea,1320,16.64,2.3,17.3,432.7,26,165.6,210.9,376.4,,69,55,None,None
359378,18-02-2025,Andhra Pradesh,28,Rayalaseema Tps,State Sector,APGENCO,Rail,1650,26.69,25.3,25.6,694,26,100.4,0,100.4,,73,14,Critical,SCCL to ensure supply of coal as per subgroup plan.
359379,18-02-2025,Andhra Pradesh,28,Sgpl Tpp,Pvt Sector,IPP,Rail-Sea,1320,16.08,0,18,418,26,213.3,226.3,439.6,,85,73,None,None
359380,18-02-2025,Andhra Pradesh,28,Simhadri,Central Sector,NTPC,Rail,2000,30.8,22.6,34.4,800.9,26,327.5,0,327.5,,82,41,None,None
359381,18-02-2025,Andhra Pradesh,28,Simhapuri Tps,Pvt Sector,IPP,Sea,600,6.47,7.8,4.4,168.3,26,0,379.4,379.4,,54,225,None,None
359382,18-02-2025,Andhra Pradesh,28,Thamminapatnam Tps,Pvt Sector,IPP,Sea,300,3.06,0,0,79.6,26,0,1,1,,49,1,Critical,Plant to build up stock through import
359383,18-02-2025,Andhra Pradesh,28,Vizag Tpp,Pvt Sector,IPP,Rail,1040,16.12,12,8.4,419.2,26,102,15.9,117.9,,44,28,None,None
359384,18-02-2025,Assam,18,Bongaigaon Tpp,Central Sector,NTPC,Rail,750,9.55,14.7,8.2,248.2,26,216.5,0,216.5,,84,87,None,None
359385,18-02-2025,Bihar,10,Barauni Tps,Central Sector,NTPC,Rail,710,10.44,15.2,7.7,271.5,26,196.6,0,196.6,,66,72,None,None
359386,18-02-2025,Bihar,10,Barh  Stps,Central Sector,NTPC,Rail,2640,37.21,18.6,39,967.6,26,957.9,0.1,958,,67,99,None,None
359387,18-02-2025,Bihar,10,Kahalgaon Tps,Central Sector,NTPC,Pithead,2340,36.76,42.2,37.7,624.9,17,748.5,0,748.5,,90,120,None,None
359388,18-02-2025,Bihar,10,Muzaffarpur Tps,Joint Venture,NTPC-JV,Rail,390,5.5,8.1,5.8,142.9,26,157.8,0,157.8,,89,110,None,None
359389,18-02-2025,Bihar,10,Nabi Nagar Stpp,Joint Venture,NTPC-JV,Rail,1980,24.76,22.9,20.1,643.8,26,1019.7,0,1019.7,,80,158,None,None
359390,18-02-2025,Bihar,10,Nabi Nagar Tpp,Joint Venture,NTPC-JV,Rail,1000,14.91,12.2,14.8,387.7,26,377.5,0,377.5,,91,97,None,None
359391,18-02-2025,Chhattisgarh,22,Adani Power Limited Raigarh Tpp,Pvt Sector,IPP,Rail,600,9.33,10.5,10.3,242.5,26,144.6,0,144.6,,100,60,None,None
359392,18-02-2025,Chhattisgarh,22,Adani Power Limited Raipur Tpp,Pvt Sector,IPP,Rail,1370,18.53,16.2,21.8,481.8,26,87.8,0,87.8,,98,18,Critical,Plant has no FSA.
359393,18-02-2025,Chhattisgarh,22,Akaltara Tps,Pvt Sector,IPP,Rail,1800,23.87,26.4,20.8,620.6,26,607.4,0,607.4,,75,98,None,None
359394,18-02-2025,Chhattisgarh,22,Balco Tps,Pvt Sector,IPP,Rail,600,9.03,8.7,8.4,234.9,26,58.5,0,58.5,,84,25,None,None
359395,18-02-2025,Chhattisgarh,22,Bandakhar Tpp,Pvt Sector,IPP,Road,300,4.52,3.1,4.2,117.6,26,137.7,0,137.7,,71,117,None,None
359396,18-02-2025,Chhattisgarh,22,Baradarha Tps,Pvt Sector,IPP,Rail,1200,17.31,16.1,18.3,450,26,479,0,479,,97,106,None,None
359397,18-02-2025,Chhattisgarh,22,Bhilai Tps,Joint Venture,NTPC-JV,Rail,500,7.42,7.3,8.9,192.8,26,150.2,0,150.2,,91,78,None,None
359398,18-02-2025,Chhattisgarh,22,Binjkote Tpp,Pvt Sector,IPP,Rail,600,9.2,13.5,10.4,239.3,26,158.8,0,158.8,,91,66,None,None
359399,18-02-2025,Chhattisgarh,22,Chakabura Tpp,Pvt Sector,IPP,Road,30,1.98,1,1.8,51.5,26,5.9,6.8,12.6,,66,16,Critical,Plant based on washery rejects
359400,18-02-2025,Chhattisgarh,22,Dspm Tps,State Sector,CSPGCL,Rail,500,7.48,18.5,8.3,194.4,26,205.2,0,205.2,,96,106,None,None
359401,18-02-2025,Chhattisgarh,22,Kasaipalli Tpp,Pvt Sector,IPP,Road,270,6.33,5,5.7,164.7,26,12.6,0,12.6,,85,8,Critical,Plant based on washery rejects
359402,18-02-2025,Chhattisgarh,22,Katghora Tpp,Pvt Sector,IPP,Road,35,0.71,0,0,18.6,26,0,0,0,,0,0,Critical,Plant based on washery rejects
359403,18-02-2025,Chhattisgarh,22,Korba Stps,Central Sector,NTPC,Pithead,2600,35.8,42,38.8,608.6,17,702.5,0,702.5,,98,115,None,None
359404,18-02-2025,Chhattisgarh,22,Korba-West Tps,State Sector,CSPGCL,Pithead,1340,19.9,21.8,20.1,338.3,17,171,0,171,,88,51,None,None
359405,18-02-2025,Chhattisgarh,22,Lara Tpp,Central Sector,NTPC,Pithead,1600,23.44,18.3,26.7,398.4,17,387.6,0,387.6,,99,97,None,None
359406,18-02-2025,Chhattisgarh,22,Marwa Tps,State Sector,CSPGCL,Rail,1000,14.81,22.2,14.9,385.1,26,595.2,0,595.2,,67,155,None,None
359407,18-02-2025,Chhattisgarh,22,Nawapara Tpp,Pvt Sector,IPP,Road,600,8.92,12.6,8.2,232,26,187,0,187,,85,81,None,None
359408,18-02-2025,Chhattisgarh,22,Op Jindal Tps,Pvt Sector,IPP,Road,1000,15.3,14.7,14,397.8,26,377.5,0,377.5,,77,95,None,None
359409,18-02-2025,Chhattisgarh,22,Pathadi Tpp,Pvt Sector,IPP,Rail,600,8.7,5.9,9.4,226.3,26,101.7,0,101.7,,99,45,None,None
359410,18-02-2025,Chhattisgarh,22,Ratija Tps,Pvt Sector,IPP,Road,100,2.72,2.1,1.5,70.7,26,8.1,0,8.1,,65,11,Critical,Plant based on washery rejects
359411,18-02-2025,Chhattisgarh,22,Salora Tpp,Pvt Sector,IPP,Rail,135,1.85,0,0,48,26,0,0,0,,0,0,None,not in operation
359412,18-02-2025,Chhattisgarh,22,Sipat Stps,Central Sector,NTPC,Pithead,2980,39.7,45.9,42.2,674.9,17,780.8,0,780.8,,98,116,None,None
359413,18-02-2025,Chhattisgarh,22,Svpl Tpp,Pvt Sector,IPP,Road,63,0.94,0,2,24.3,26,18.3,0,18.3,,86,75,None,None
359414,18-02-2025,Chhattisgarh,22,Swastik Korba Tpp,Pvt Sector,IPP,Road,25,0.51,0,0,13.3,26,0,0,0,,0,0,Critical,Plant based on washery rejects
359415,18-02-2025,Chhattisgarh,22,Tamnar Tpp,Pvt Sector,IPP,Road,2400,36.72,47.6,45.3,954.7,26,312.7,1.7,314.4,,96,33,None,None
359416,18-02-2025,Chhattisgarh,22,Uchpinda Tpp,Pvt Sector,IPP,Rail,1440,22.36,20.4,17,581.2,26,888.5,0,888.5,,62,153,None,None
359417,18-02-2025,Gujarat,24,Adani Power Limited Mundra Tpp - I & Ii,Pvt Sector,IPP,Sea,2640,29.03,40.5,27.8,754.7,26,0,43.2,43.2,,76,5,Critical,Plant to build up stock through import
359418,18-02-2025,Gujarat,24,Adani Power Limited Mundra Tpp - Iii,Pvt Sector,IPP,Sea,1980,22.82,30.4,20,593.4,26,0,119.6,119.6,,71,20,Critical,Plant to build up stock through import
359419,18-02-2025,Gujarat,24,Gandhi Nagar Tps,State Sector,GSECL,Rail,630,9.14,0,3.2,237.6,26,166.4,18,184.4,,22,78,None,None
359420,18-02-2025,Gujarat,24,Mundra Umtpp,Pvt Sector,IPP,Sea,4000,34.27,39.2,29.3,891.1,26,0,539,539,,81,60,None,None
359421,18-02-2025,Gujarat,24,Sabarmati (D-F Stations),Pvt Sector,IPP,Rail,362,4.22,0,3.3,109.6,26,50.9,72.2,123.1,,53,66,None,None
359422,18-02-2025,Gujarat,24,Salaya Tpp,Pvt Sector,IPP,Sea,1200,11.82,0,5.5,307.4,26,0,237.5,237.5,,67,77,None,None
359423,18-02-2025,Gujarat,24,Sikka Rep. Tps,State Sector,GSECL,Sea,500,5.24,0,2.2,136.3,26,0,89.6,89.6,,36,65,None,None
359424,18-02-2025,Gujarat,24,Ukai Tps,State Sector,GSECL,Rail,1110,16.1,8.3,12.8,418.6,26,235.6,0,235.6,,63,56,None,None
359425,18-02-2025,Gujarat,24,Wanakbori Tps,State Sector,GSECL,Rail,2270,32.23,7.8,16.2,838,26,711.5,0,711.5,,35,85,None,None
359426,18-02-2025,Haryana,6,Indira Gandhi Stpp,Joint Venture,NTPC-JV,Rail,1500,20.72,19.3,13.9,538.6,26,883.4,0,883.4,,48,164,None,None
359427,18-02-2025,Haryana,6,Mahatma Gandhi Tps,Pvt Sector,IPP,Rail,1320,16.83,11.7,14.1,437.6,26,543.6,0,543.6,,73,124,None,None
359428,18-02-2025,Haryana,6,Panipat Tps,State Sector,HPGCL,Rail,710,10.65,8.2,6.6,276.8,26,381,0,381,,58,138,None,None
359429,18-02-2025,Haryana,6,Rajiv Gandhi Tps,State Sector,HPGCL,Rail,1200,18.68,4,14.5,485.6,26,543.4,0,543.4,,52,112,None,None
359430,18-02-2025,Haryana,6,Yamuna Nagar Tps,State Sector,HPGCL,Rail,600,9.2,8.6,8.2,239.3,26,312.6,0,312.6,,79,131,None,None
359431,18-02-2025,Jharkhand,20,Bokaro Tps `A` Exp,Central Sector,DVC,Rail,500,6.18,10.7,5.8,160.7,26,196.9,0,196.9,,77,122,None,None
359432,18-02-2025,Jharkhand,20,Chandrapura(Dvc) Tps,Central Sector,DVC,Rail,500,6.86,7.7,7.1,178.5,26,215.5,0,215.5,,79,121,None,None
359433,18-02-2025,Jharkhand,20,Jojobera Tps,Pvt Sector,IPP,Rail,240,3.35,8,3,87.1,26,219.1,0,219.1,,77,252,None,None
359434,18-02-2025,Jharkhand,20,Kodarma Tpp,Central Sector,DVC,Rail,1000,12.71,14.6,14,330.4,26,479.4,0,479.4,,82,145,None,None
359435,18-02-2025,Jharkhand,20,Mahadev Prasad Stpp,Pvt Sector,IPP,Rail,540,7.98,3.4,8.4,207.4,26,67.3,0,67.3,,89,32,None,None
359436,18-02-2025,Jharkhand,20,Maithon Rb Tpp,Pvt Sector,IPP,Rail,1050,12.59,11.6,14.2,327.5,26,576.9,0,576.9,,83,176,None,None
359437,18-02-2025,Jharkhand,20,North Karanpura Tpp,Central Sector,NTPC,Pithead,1320,18.9,28.1,24.3,321.4,17,411.3,0,411.3,,90,128,None,None
359438,18-02-2025,Jharkhand,20,Tenughat Tps,State Sector,TVNL,Rail,420,6.21,3.3,4.3,161.5,26,156,0,156,,67,97,None,None
359439,18-02-2025,Karnataka,29,Adani Power Limited Udupi Tpp,Pvt Sector,IPP,Sea,1200,11.29,10.2,11,293.4,26,0,49,49,,78,16,Critical,Plant to build up stock through import
359440,18-02-2025,Karnataka,29,Bellary Tps,State Sector,KPCL,Rail,1700,27.64,12,9.8,718.6,26,153,0,153,,48,21,Critical,SCCL to ensure supply of coal as per subgroup plan.
359441,18-02-2025,Karnataka,29,Kudgi Stpp,Central Sector,NTPC,Rail,2400,32.46,31.7,25.9,844,26,459.6,0,459.6,,65,54,None,None
359442,18-02-2025,Karnataka,29,Raichur Tps,State Sector,KPCL,Rail,1720,30.32,19.9,15.7,788.2,26,395.2,0,395.2,,58,50,None,None
359443,18-02-2025,Karnataka,29,Torangallu Tps(Sbu-I),Pvt Sector,IPP,Sea,260,1.73,1.5,1.5,45,26,0,0.4,0.4,,93,0,Critical,Plant to build up stock through import
359444,18-02-2025,Karnataka,29,Torangallu Tps(Sbu-Ii),Pvt Sector,IPP,Sea,600,4.72,5,5,122.8,26,0,0.9,0.9,,78,0,Critical,Plant to build up stock through import
359445,18-02-2025,Karnataka,29,Yermarus Tpp,State Sector,KPCL,Rail,1600,22.03,15.9,16,572.8,26,197.9,0,197.9,,58,35,None,None
359446,18-02-2025,Madhya Pradesh,23,Amarkantak Ext Tps,State Sector,MPPGCL,Pithead,210,2.61,3.7,2.8,44.4,17,100.2,0,100.2,,100,225,None,None
359447,18-02-2025,Madhya Pradesh,23,Anuppur Tpp,Pvt Sector,IPP,Rail,1250,17.77,17.7,19.3,462.1,26,513.2,0,513.2,,87,111,None,None
359448,18-02-2025,Madhya Pradesh,23,Bina Tps,Pvt Sector,IPP,Rail,500,7.19,0,3.9,187,26,207,0,207,,48,111,None,None
359449,18-02-2025,Madhya Pradesh,23,Gadarwara Tpp,Central Sector,NTPC,Rail,1600,20.76,27.3,19.3,539.7,26,392.2,0,392.2,,79,73,None,None
359450,18-02-2025,Madhya Pradesh,23,Khargone Stpp,Central Sector,NTPC,Rail,1320,16.29,8.1,9.5,423.6,26,316,0,316,,69,75,None,None
359451,18-02-2025,Madhya Pradesh,23,Mahan Tpp,Pvt Sector,IPP,Rail,1200,15.42,23.4,16.6,401,26,205.6,0,205.6,,99,51,None,None
359452,18-02-2025,Madhya Pradesh,23,Nigri Tpp,Pvt Sector,IPP,Rail,1320,15.54,9.4,17.1,404,26,396.9,0,396.9,,99,98,None,None
359453,18-02-2025,Madhya Pradesh,23,Niwari Tpp,Pvt Sector,IPP,Road,90,1.51,0.1,1.7,39.3,26,68.2,0,68.2,,88,173,None,None
359454,18-02-2025,Madhya Pradesh,23,Sanjay Gandhi Tps,State Sector,MPPGCL,Rail,1340,18.78,18.3,16.7,488.3,26,263.6,0,263.6,,76,54,None,None
359455,18-02-2025,Madhya Pradesh,23,Sasan Umtpp,Pvt Sector,IPP,Pithead,3960,44.84,57.1,52.9,762.2,17,147.4,0,147.4,,85,19,Critical,Plant to augment coal supplies from its captive mines.
359456,18-02-2025,Madhya Pradesh,23,Satpura Tps,State Sector,MPPGCL,Rail,1330,6.48,9.1,7.8,168.6,26,181.3,0,181.3,,37,108,None,None
359457,18-02-2025,Madhya Pradesh,23,Seioni Tpp,Joint Venture,NTPC-JV,Rail,600,10.09,8.2,9.7,262.2,26,229.9,0,229.9,,68,88,None,None
359458,18-02-2025,Madhya Pradesh,23,Seioni Tpp,Pvt Sector,IPP,Rail,600,10.09,8.2,9.7,262.2,26,229.9,0,229.9,,68,88,None,None
359459,18-02-2025,Madhya Pradesh,23,Shree Singaji Tpp,State Sector,MPPGCL,Rail,2520,36.04,27.5,37.1,937,26,571.3,0,571.3,,72,61,None,None
359460,18-02-2025,Madhya Pradesh,23,Vindhyachal Stps,Central Sector,NTPC,Pithead,4760,60.69,63.6,70.5,1031.7,17,1295.5,0,1295.5,,92,126,None,None
359461,18-02-2025,Maharashtra,27,Adani Power Limited Tiroda Tpp,Pvt Sector,IPP,Rail,3300,43.56,37.7,41.6,1132.5,26,475.5,0,475.5,,83,42,None,None
359462,18-02-2025,Maharashtra,27,Amravati Tps,Pvt Sector,IPP,Rail,1350,18.29,19.3,18.6,475.5,26,256.4,0,256.4,,93,54,None,None
359463,18-02-2025,Maharashtra,27,Bela Tps,Pvt Sector,IPP,Rail,270,3.85,4.1,3.8,100.1,26,135,0,135,,61,135,None,None
359464,18-02-2025,Maharashtra,27,Bhusawal Tps,State Sector,MAHAGENCO,Rail,1210,19.97,20.1,27.6,519.2,26,296.6,359.7,656.3,,70,82,None,None
359465,18-02-2025,Maharashtra,27,Butibori Tpp,Pvt Sector,IPP,Rail,600,8.2,0,0,213.2,26,0,0,0,,0,0,None,not in operation
359466,18-02-2025,Maharashtra,27,Chandrapur(Maharashtra) Stps,State Sector,MAHAGENCO,Rail,2920,47.24,39.2,28.8,1228.2,26,990.7,63.8,1054.5,,46,86,None,None
359467,18-02-2025,Maharashtra,27,Dahanu Tps,Pvt Sector,IPP,Rail,500,6.79,18.8,7,176.6,26,165.9,0,165.9,,61,94,None,None
359468,18-02-2025,Maharashtra,27,Dhariwal Tpp,Pvt Sector,IPP,Rail,600,8.26,2.5,8.4,214.8,26,192.7,0,192.7,,90,90,None,None
359469,18-02-2025,Maharashtra,27,Gepl Tpp Ph-I,Pvt Sector,IPP,Road,120,2.45,0,0,63.6,26,0,0,0,,0,0,Critical,Plant based on washery rejects
359470,18-02-2025,Maharashtra,27,Gmr Warora Tps,Pvt Sector,IPP,Rail,600,7.92,9.9,8.1,205.9,26,74.7,0,74.7,,93,36,None,None
359471,18-02-2025,Maharashtra,27,Jsw Ratnagiri Tpp,Pvt Sector,IPP,Sea,300,2.51,0,2.7,65.2,26,0,45.4,45.4,,91,69,None,None
359472,18-02-2025,Maharashtra,27,Khaparkheda Tps,State Sector,MAHAGENCO,Rail,1340,23.04,17.5,19.8,599.2,26,161.2,68,229.2,,71,38,None,None
359473,18-02-2025,Maharashtra,27,Koradi Tps,State Sector,MAHAGENCO,Rail,2190,32.97,31.2,27.3,857.2,26,448.6,0,448.6,,79,52,None,None
359474,18-02-2025,Maharashtra,27,Mauda Tps,Central Sector,NTPC,Rail,2320,32.85,20.1,36.4,854,26,432.4,0,432.4,,82,51,None,None
359475,18-02-2025,Maharashtra,27,Mihan Tps,Pvt Sector,IPP,Rail,246,3.36,0,0,87.4,26,0,0,0,,0,0,None,not in operation
359476,18-02-2025,Maharashtra,27,Nasik (P) Tps,Pvt Sector,IPP,Rail,1350,18.45,0,0,479.7,26,0,0,0,,0,0,None,not in operation
359477,18-02-2025,Maharashtra,27,Nasik Tps,State Sector,MAHAGENCO,Rail,630,12.12,9.3,9.5,315.1,26,104.3,111.9,216.2,,50,47,None,None
359478,18-02-2025,Maharashtra,27,Paras Tps,State Sector,MAHAGENCO,Rail,500,7.74,13.1,6.8,201.3,26,121.8,0,121.8,,83,60,None,None
359479,18-02-2025,Maharashtra,27,Parli Tps,State Sector,MAHAGENCO,Rail,750,11.06,11.8,10.3,287.6,26,100.8,0,100.8,,63,35,None,None
359480,18-02-2025,Maharashtra,27,Shirpur Tpp,Pvt Sector,IPP,Rail,300,2.39,2.8,1.6,62.2,26,81,0.3,81.3,,31,131,None,None
359481,18-02-2025,Maharashtra,27,Solapur Stps,Central Sector,NTPC,Rail,1320,17.5,19.9,15.1,455.1,26,226.2,0,226.2,,67,50,None,None
